MAL_ID,Name,Score,Genres,English name,Type,Episodes,Studios,Rating,Ranked,Popularity
32543,lu shidai 2nd season,6.87,"Action, Adventure, Comedy, Game, Parody",Unknown,ONA,13,Unknown,PG-13 - Teens 13 or older,4180.0,8754
32547,non non biyori repeat: hotaru ga tanoshinda,7.82,"Comedy, School, Seinen, Slice of Life",Unknown,OVA,1,SILVER LINK.,PG-13 - Teens 13 or older,799.0,2844
32548,imawa no kuni no alice,6.08,Action,Unknown,ONA,1,Production I.G,PG-13 - Teens 13 or older,7896.0,7662
32551,digimon adventure tri. 3: kokuhaku,7.71,"Action, Adventure, Comedy, Drama",Digimon Adventure tri. Confession,Movie,1,Toei Animation,PG-13 - Teens 13 or older,1002.0,1984
32553,nisekoi: ova,7.08,"Harem, Comedy, Parody, Magic, Romance, Shounen",Unknown,OVA,2,Shaft,PG-13 - Teens 13 or older,3299.0,1837
32555,stella no mahou,6.87,"Game, Slice of Life, Comedy, School",Magic of Stella,TV,12,SILVER LINK.,PG-13 - Teens 13 or older,4168.0,2785
32557,zombie clay animation: i'm stuck!!,Unknown,"Comedy, Horror",I'm Stuck!!:Life of the Dead,ONA,4,Studio Binzo,R - 17+ (violence & profanity),13143.0,14250
32559,ryuuzou to shichinin no kobun-tachi x frogman,Unknown,Comedy,Unknown,ONA,5,DLE,PG-13 - Teens 13 or older,11760.0,15882
32561,hai to gensou no grimgar: furoagari no kabe ni kaketa seishun - one more centimeter,6.61,Comedy,Grimgar:Ashes and Illusions Special,Special,1,A-1 Pictures,PG-13 - Teens 13 or older,5327.0,2406
32563,starry tales: seiza wa toki wo koete,5.55,"Fantasy, Space",Unknown,Movie,1,KAGAYA Studio,PG - Children,9552.0,10810
32564,tokiwa kitareri!!,5.7,"Action, Magic, Shounen",Unknown,Special,1,J.C.Staff,PG-13 - Teens 13 or older,9174.0,12192
32566,noblesse: pamyeol-ui sijak,7.31,"Action, Adventure, Supernatural",Unknown,OVA,1,Studio Animal,R - 17+ (violence & profanity),2280.0,2499
32568,kamiwaza wanda,Unknown,"Sci-Fi, Kids",Unknown,TV,47,TMS Entertainment,PG - Children,14850.0,12157
32571,shounen ashibe: go! go! goma-chan,6.12,"Slice of Life, Comedy, Seinen",Unknown,TV,32,"Bridge, Husio Studio",G - All Ages,7694.0,8201
32572,neko neko nihonshi,6.2,"Historical, Parody, Kids, Samurai",Meow Meow Japanese History,TV,32,Joker Films,G - All Ages,7319.0,8705
32574,kekkai sensen: ousama no restaurant no ousama,7.4,"Action, Comedy, Super Power, Supernatural, Fantasy, Shounen",Unknown,OVA,1,Bones,R - 17+ (violence & profanity),1903.0,2864
32580,uniminipet,Unknown,"Adventure, Fantasy",Unknown,TV,26,Unknown,G - All Ages,12698.0,14564
32581,gaza: changing the world,5.6,"Drama, Supernatural",Unknown,ONA,1,Unknown,PG-13 - Teens 13 or older,9425.0,13570
32582,duel masters vsrf,5.44,"Action, Adventure, Comedy, Shounen",Duel Masters Versus Revolution Final,TV,51,Studio Hibari,PG-13 - Teens 13 or older,9820.0,10295
32583,sense honma ni honma,Unknown,"Music, Kids, School",Unknown,Music,1,Unknown,G - All Ages,11898.0,15185
32585,telemonster,Unknown,Adventure,Telemonster,TV,52,Unknown,PG - Children,12399.0,13133
32587,shoujo ramune,6.95,Hentai,Unknown,OVA,4,Unknown,Rx - Hentai,Unknown,3225
32590,taeng-gu & ulasyong,Unknown,"Action, Comedy, Mecha",Unknown,TV,26,Unknown,PG - Children,12333.0,15283
32593,the snack world,Unknown,"Adventure, Comedy, Kids, Fantasy",Unknown,Movie,1,Unknown,G - All Ages,12485.0,13878
32595,seisen cerberus: ryuukoku no fatalités,5.64,"Adventure, Fantasy",Cerberus,TV,13,Bridge,R - 17+ (violence & profanity),9333.0,1593
32596,the snack world (tv),Unknown,"Adventure, Comedy, Kids, Fantasy",Unknown,TV,50,"OLM, OLM Digital",G - All Ages,12472.0,12013
32598,tsukushi no iwai,Unknown,Historical,Unknown,OVA,1,Unknown,Unknown,12603.0,16464
32600,kanojo wa zombie,5.96,"Music, Romance",Unknown,Music,1,Unknown,PG-13 - Teens 13 or older,8354.0,10350
32601,12-sai.: chicchana mune no tokimeki,6.42,"Romance, School, Shoujo",Unknown,TV,12,OLM,PG - Children,6305.0,3161
32603,okusama ga seitokaichou!+!,6.65,"Comedy, Romance, Ecchi, School, Shounen",My Wife is the Student Council President!+,TV,12,Seven,R+ - Mild Nudity,5108.0,1204
32606,onigiri,5.35,"Comedy, Supernatural, Fantasy",Onigiri,TV,13,Pierrot Plus,PG-13 - Teens 13 or older,10049.0,3225
32607,gi(a)rlish number,6.88,Slice of Life,Girlish Number,TV,12,Diomedéa,PG-13 - Teens 13 or older,4104.0,1537
32608,endride,5.65,"Adventure, Fantasy",Endride,TV,24,Brain's Base,PG-13 - Teens 13 or older,9285.0,1968
32609,sinbad: soratobu hime to himitsu no shima pilot,Unknown,Adventure,Unknown,Special,1,Nippon Animation,G - All Ages,12091.0,12428
32613,elsword: el-ui yeoin,6.05,"Action, Fantasy",Unknown,ONA,12,DR Movie,G - All Ages,8040.0,3557
32615,youjo senki,8.0,"Action, Military, Magic",The Saga of Tanya the Evil,TV,12,Nut,R - 17+ (violence & profanity),547.0,177
32618,hietsuki bushi,5.54,"Sci-Fi, Music, Fantasy",Hietsuki Bushi,Music,1,Unknown,PG-13 - Teens 13 or older,9584.0,14012
32620,koinaka: koinaka de hatsukoi x nakadashi sexual life the animation,7.05,Hentai,Unknown,OVA,1,G-Lam,Rx - Hentai,Unknown,5252
32621,pokopon no yukai na saiyuuki,Unknown,"Adventure, Fantasy, Kids, Magic, Martial Arts",Unknown,Movie,1,Unknown,G - All Ages,11579.0,15690
32622,hello kitty no oyayubi-hime,Unknown,"Adventure, Fantasy, Kids",Unknown,Movie,1,Unknown,G - All Ages,14358.0,14434
32623,kasa jizou,Unknown,"Fantasy, Historical",Unknown,Movie,1,Unknown,G - All Ages,14898.0,15437
32625,okusama ga seitokaichou! ova: okusama gekijou,6.77,"Comedy, Shounen",Unknown,Special,7,Seven,PG-13 - Teens 13 or older,4563.0,4863
32626,kozaru no buranko,Unknown,Kids,Unknown,Movie,1,Unknown,G - All Ages,15177.0,14461
32627,shaka no shougai,Unknown,Historical,Unknown,Movie,1,Unknown,G - All Ages,11883.0,16039
32628,columbus no daibouken,Unknown,"Adventure, Historical, Drama",Unknown,OVA,1,Unknown,G - All Ages,13722.0,15330
32629,"subarashii sekai ryokou: new york tabi ""computopia seireki nisennen no monogatari""",Unknown,Sci-Fi,Unknown,Special,2,Unknown,G - All Ages,12243.0,15317
32630,coral no tanken,Unknown,"Adventure, Kids, Music",Coral Investigates,TV,50,Unknown,G - All Ages,13715.0,14982
32633,nowisee,6.58,Music,Unknown,Music,24,Unknown,G - All Ages,5496.0,9628
32634,okusama ga seitokaichou!: okusama gekijou,6.87,"Comedy, Shounen",Unknown,Special,12,Seven,PG-13 - Teens 13 or older,4134.0,3723
32636,hokori inu no hanashi,5.57,Dementia,The Cloudy Dog Talk About,Movie,1,Unknown,G - All Ages,9500.0,13583
32637,usawaltz,5.06,"Music, Dementia",Unknown,ONA,1,Unknown,PG-13 - Teens 13 or older,10531.0,13075
32639,usaband,5.4,Music,Unknown,ONA,1,Unknown,G - All Ages,9930.0,13701
32642,yanesenondo,5.3,Music,Unknown,ONA,1,Unknown,G - All Ages,10147.0,13430
32644,yaseruyagi,Unknown,Unknown,Unknown,ONA,1,Unknown,G - All Ages,12972.0,14299
32646,tsuzuki wo kangaeru monogatari,Unknown,Drama,Unknown,Special,4,Unknown,G - All Ages,12641.0,15182
32648,handa-kun,7.39,"Slice of Life, Comedy, Shounen",Handa-kun,TV,12,Diomedéa,PG-13 - Teens 13 or older,1951.0,740
32660,petit petit muse,Unknown,"Cars, Horror, Kids",Unknown,TV,26,Unknown,G - All Ages,11539.0,13510
32663,tama & friends: uchi no tama shirimasen ka?,Unknown,"Adventure, Kids",Unknown,TV,104,Kachidoki Studio,G - All Ages,12366.0,11976
32664,bananya,6.72,"Slice of Life, Comedy, Kids",Bananya,TV,13,Gathering,G - All Ages,4806.0,2169
32665,historical,Unknown,"Adventure, Historical",Unknown,ONA,1,Rabbit Machine,PG-13 - Teens 13 or older,14436.0,12084
32666,oniku daisuki! zeushi-kun: suteki na hamburger,Unknown,Comedy,Unknown,ONA,1,DLE,G - All Ages,11344.0,15013
32667,baka na imouto wo rikou ni suru no wa ore no xx dake na ken ni tsuite,7.14,Hentai,Unknown,OVA,4,Collaboration Works,Rx - Hentai,Unknown,4028
32668,noblesse: awakening,7.46,"Action, Supernatural, Vampire, School",Unknown,ONA,1,Production I.G,R - 17+ (violence & profanity),1690.0,1531
32670,battle spirits: double drive,5.83,"Game, Fantasy",Unknown,TV,51,Bandai Namco Pictures,PG - Children,8730.0,10105
32673,udon no kuni no kiniro kemari,7.76,"Slice of Life, Fantasy, Seinen",Poco's Udon World,TV,12,LIDENFILMS,PG-13 - Teens 13 or older,909.0,1405
32676,sore ike! anpanman: omocha no hoshi no nanda to runda,Unknown,"Kids, Fantasy, Comedy",Unknown,Movie,1,TMS Entertainment,PG - Children,12179.0,14933
32681,uchuu patrol luluco,7.59,"Action, Adventure, Comedy, Space",Space Patrol Luluco,TV,13,Trigger,PG-13 - Teens 13 or older,1301.0,1192
32682,kagewani: shou,6.45,"Mystery, Horror, Supernatural, Thriller",Kagewani -II-,TV,13,Tomovies,R - 17+ (violence & profanity),6179.0,4026
32684,suki na mono wa suki dakara shou ga nai!!: onsen ni ikou!,6.33,"Comedy, School, Shoujo, Shounen Ai, Slice of Life",Unknown,Special,1,Zexcs,PG-13 - Teens 13 or older,6730.0,7739
32686,keijo!!!!!!!!,7.02,"Action, Sports, Ecchi, Shounen",Keijo!!!!!!!!,TV,12,Xebec,PG-13 - Teens 13 or older,3574.0,474
32691,flowering heart,6.14,"Kids, Magic",Flowering Heart,TV,26,Unknown,PG - Children,7607.0,7825
32693,kitakaze to taiyou,Unknown,Kids,Unknown,Movie,1,Unknown,G - All Ages,15057.0,14824
32695,match shoujo,5.72,Unknown,The Little Match Girl,ONA,1,NAZ,PG - Children,9101.0,10943
32696,fukigen na mononokean,7.42,"Comedy, Demons, Supernatural",The Morose Mononokean,TV,13,Pierrot Plus,PG-13 - Teens 13 or older,1819.0,1388
32697,ozmafia!!,5.46,"Harem, Historical, Romance, Fantasy, Shoujo",Unknown,TV,12,Creators in Pack,PG-13 - Teens 13 or older,9802.0,3892
32698,monster musume no iru nichijou ova,7.19,"Comedy, Ecchi, Fantasy, Harem, Romance, Seinen",Everyday Life with Monster Girls OVA,OVA,2,Lerche,R+ - Mild Nudity,2831.0,1678
32700,heart realize,6.89,Music,Unknown,Music,1,Unknown,G - All Ages,4088.0,5943
32707,jewelpet: attack chance!?,5.71,"Comedy, Magic, Fantasy, Shoujo",Unknown,ONA,3,Unknown,PG - Children,9130.0,11171
32716,nihon no otogibanashi,Unknown,"Demons, Fantasy, Historical, Kids, Magic, Samurai, Supernatural",Unknown,OVA,29,Unknown,G - All Ages,11122.0,15260
32717,aikatsu stars!,7.52,"Music, School, Shoujo, Slice of Life",Unknown,TV,100,Bandai Namco Pictures,PG - Children,1499.0,4212
32728,sensou no tsukurikata,6.45,Drama,What Happens Before War?,Movie,1,Saigo no Shudan,PG - Children,6138.0,11976
32729,orange,7.62,"Sci-Fi, Drama, Romance, School, Shoujo",Orange,TV,13,Telecom Animation Film,PG-13 - Teens 13 or older,1226.0,210
32730,love live! x watering kissmint collaboration cm,6.54,Music,Unknown,Special,1,Sunrise,G - All Ages,5685.0,6596
32732,teo the magic planet pilot,Unknown,"Adventure, Fantasy",Unknown,Special,1,Unknown,G - All Ages,12445.0,15807
32733,zip! x peeping life tv: cool japan saizensen,Unknown,"Comedy, Slice of Life",ZIP! x Peeping Life TV:The Front Line of Cool Japan,ONA,5,Unknown,G - All Ages,13141.0,14103
32734,"satto anshin, sat x peeping life",Unknown,"Comedy, Slice of Life",Unknown,ONA,3,"CoMix Wave Films, FOREST Hunting One",G - All Ages,11830.0,13803
32735,persona 3 the movie meets “walkman”,6.15,Drama,Unknown,ONA,1,A-1 Pictures,G - All Ages,7554.0,6710
32736,pepsi nex x 009 re:cyborg,5.44,"Action, Comedy",Unknown,Movie,3,Unknown,G - All Ages,9824.0,11669
32737,009 re:cyborg x zip,5.04,"Comedy, Super Power",Unknown,ONA,10,Unknown,G - All Ages,10551.0,10351
32738,calbee hitokuchi gekijou,Unknown,"Comedy, Slice of Life",Unknown,Special,18,Unknown,G - All Ages,13540.0,15792
32739,jra hokan keikaku,4.74,"Action, Mecha",Unknown,ONA,3,Gainax,G - All Ages,10817.0,8462
32740,girls & panzer movie specials,7.3,"Military, School",Unknown,Special,3,Actas,PG-13 - Teens 13 or older,2327.0,3853
32745,fake style,6.02,Music,Unknown,Music,1,Unknown,PG - Children,8134.0,12910
32747,fake style ii,5.86,Music,Unknown,Music,1,Unknown,PG - Children,8661.0,13139
32748,la primavera,6.05,Music,Unknown,Music,1,Unknown,G - All Ages,8029.0,12855
32749,hizumu realism,5.31,"Dementia, Music",Unknown,Music,1,Unknown,PG - Children,10111.0,12548
32750,ashita e mukau hito,5.65,Music,The One that Heads to Tomorrow,Music,1,Unknown,G - All Ages,9284.0,12696
32751,xiao men shen,6.45,"Comedy, Fantasy",Little Door Gods,Movie,1,Unknown,PG - Children,6199.0,11767
32752,ryuusei girl,Unknown,Music,Unknown,Music,1,Unknown,G - All Ages,11774.0,15927
32755,gregorio,5.74,Music,Unknown,Music,1,Unknown,G - All Ages,9033.0,13583
32756,storywriter,5.86,Music,Unknown,Music,1,Unknown,G - All Ages,8654.0,14685
32757,skirt,5.7,Music,Unknown,Music,1,Unknown,G - All Ages,9174.0,14420
32758,toute wa sono kotae,5.24,"Music, Supernatural",Unknown,Music,1,Unknown,G - All Ages,10252.0,14574
32759,kokuen,5.41,"Drama, Music",Unknown,Music,1,Unknown,PG-13 - Teens 13 or older,9905.0,14780
32760,bungaku shounen no yuuutsu,5.6,"Drama, Music",The Melancholia of a Literary Boy,Music,1,Unknown,G - All Ages,9421.0,13486
32761,gekkou shokudou,5.63,Music,Unknown,Music,1,Unknown,G - All Ages,9355.0,13710
32762,circles,5.27,Music,Unknown,Music,1,Unknown,G - All Ages,10185.0,14452
32763,one and three four,5.41,Music,Unknown,Music,1,Unknown,G - All Ages,9906.0,13370
32764,sun set sun,5.41,Music,Unknown,Music,1,Unknown,G - All Ages,9918.0,13078
32765,cherry blossom (music),4.94,Music,Unknown,Music,1,Unknown,G - All Ages,10631.0,13060
32767,hane,5.3,Music,Unknown,Music,1,Unknown,G - All Ages,10139.0,13929
32768,revenge of green mutant,5.44,Music,Unknown,Music,1,Unknown,PG-13 - Teens 13 or older,9854.0,14469
32772,puzzle & dragons cross,6.48,"Game, Kids",Puzzle & Dragons X,TV,89,Studio Pierrot,PG-13 - Teens 13 or older,6014.0,5547
32773,nintama rantarou no uchuu daibouken with cosmic front☆next,Unknown,"Adventure, Space, Comedy, Kids",Unknown,Special,Unknown,Ajia-Do,G - All Ages,11197.0,14030
32775,gene,5.25,Music,Unknown,Music,1,Unknown,G - All Ages,10242.0,14594
32776,nagisa,5.19,Music,Unknown,Music,1,Unknown,G - All Ages,10329.0,14390
32777,jitensha-hen,Unknown,Music,Unknown,Music,1,Unknown,G - All Ages,14705.0,15058
32778,ame no bus stop-hen,4.97,Music,Unknown,Music,1,Unknown,G - All Ages,10631.0,13709
32779,anygedybudybombom,4.65,Music,Unknown,Music,1,Unknown,G - All Ages,10876.0,13299
32781,refrain,5.55,Music,Unknown,Music,1,Unknown,G - All Ages,9559.0,14053
32783,happy hour,5.27,Music,Unknown,Music,1,Unknown,G - All Ages,10181.0,14817
32784,lina poe poe,Unknown,Music,Unknown,Music,1,Unknown,G - All Ages,15291.0,15196
32785,future card buddyfight triple d,6.43,Game,Future Card Buddyfight Triple D,TV,51,"Xebec, OLM",PG - Children,6282.0,7834
32786,honky tonk women,Unknown,"Action, Music",Unknown,Music,1,Unknown,PG-13 - Teens 13 or older,14477.0,17114
32788,ningyo no hanashi,Unknown,"Fantasy, Music",Unknown,Music,1,Unknown,G - All Ages,11166.0,15049
32789,answer,5.22,"Music, Supernatural, Vampire",Unknown,Music,1,Unknown,G - All Ages,10298.0,12145
32790,urmă (zanzou),5.11,"Music, Supernatural, Vampire",Unknown,Music,1,Unknown,PG - Children,10471.0,12943
32792,mobile suit gundam unicorn re:0096,7.58,"Action, Drama, Mecha, Military, Sci-Fi, Space",Mobile Suit Gundam Unicorn RE:0096,TV,22,Sunrise,PG-13 - Teens 13 or older,1353.0,3296
32794,mahoutsukai sally specials,Unknown,"Magic, Shoujo",Unknown,Special,2,Unknown,G - All Ages,15369.0,15020
32796,shenmi shijie lixian ji,Unknown,"Adventure, Comedy, Fantasy",Yugo & Lala,Movie,1,Unknown,PG - Children,11931.0,16049
32797,shenmi shijie lixian ji 2,Unknown,"Adventure, Comedy, Fantasy",Yugo & Lala 2,Movie,1,Unknown,PG - Children,11928.0,16128
32799,tokio heidi: mainichi no kodomo uta,Unknown,"Kids, Music",Unknown,ONA,Unknown,Unknown,G - All Ages,12549.0,15743
32800,jijii: owari no hajimari,Unknown,Music,Unknown,Music,1,Saigo no Shudan,PG-13 - Teens 13 or older,14686.0,15025
32801,dungeon ni deai wo motomeru no wa machigatteiru darou ka ova,7.09,"Action, Adventure, Comedy, Fantasy, Romance",Is It Wrong to Try to Pick Up Girls in a Dungeon?:Is It Wrong to Expect a Hot Spring in a Dungeon?,OVA,1,J.C.Staff,PG-13 - Teens 13 or older,3251.0,1141
32802,cardfight!! vanguard g: stride gate-hen,6.67,"Action, Game, Shounen",Cardfight!! Vanguard G Stride Gate,TV,24,TMS Entertainment,PG-13 - Teens 13 or older,5036.0,5774
32803,dreaming pupa: yumemiru bokura,4.82,Music,Unknown,Music,1,Unknown,G - All Ages,10757.0,12979
32804,ainone,4.69,"Music, Drama",Unknown,Music,1,Unknown,PG-13 - Teens 13 or older,10837.0,11482
32805,nyanbo!,6.35,Comedy,Nyanbo!,TV,26,Shirogumi,PG - Children,6644.0,6164
32806,aikatsu!: nerawareta mahou no aikatsu! card,7.25,"Music, Slice of Life, School, Shoujo",Unknown,Movie,1,Bandai Namco Pictures,PG - Children,2561.0,8185
32807,xiong chumo,Unknown,"Comedy, Kids",Boonie Bears,TV,104,Unknown,PG - Children,12917.0,14422
32808,xiong chumo zhi: duo bao xiong bing,Unknown,"Adventure, Comedy",Boonie Bears:To the Rescue!,Movie,1,Unknown,PG - Children,12919.0,14883
32809,xiong chumo zhi: xue ling xiong feng,Unknown,"Adventure, Comedy",Boonie Bears:Mystical Winter,Movie,1,Unknown,PG - Children,12903.0,14724
32811,black ocean,4.94,Music,Unknown,Music,1,Unknown,G - All Ages,10630.0,13312
32812,tenioe,5.36,Music,Unknown,Music,1,Unknown,G - All Ages,10015.0,13562
32813,2010,4.86,Music,Unknown,Music,1,Unknown,G - All Ages,10702.0,10654
32816,teekyuu 6 specials,5.93,"Comedy, Sports, Shounen",Unknown,Special,2,Millepensee,PG-13 - Teens 13 or older,8454.0,8037
32817,teekyuu 7 specials,6.2,"Comedy, Sports, Shounen",Unknown,Special,2,Millepensee,PG-13 - Teens 13 or older,7359.0,8263
32818,xiong chumo zhi: huanqiu da maoxian,Unknown,"Comedy, Kids",Boonie Bears or Bust,TV,104,Unknown,PG - Children,12907.0,15217
32819,xiong chumo zhi: conglin zongdongyuan,Unknown,"Comedy, Kids",Boonie Bears:Forest Frenzy,TV,104,Unknown,PG - Children,12916.0,15159
32820,xiong chumo zhi: chunri dui dui peng,Unknown,"Adventure, Comedy, Kids",Boonie Bears:Spring into Action,TV,52,Unknown,PG - Children,12891.0,15073
32821,xiong chumo zhi: dongri le fantian,Unknown,"Comedy, Kids",Boonie Bears:Snow Daze,TV,52,Unknown,PG - Children,12911.0,15345
32823,long zai na li,Unknown,"Adventure, Comedy",Where's the Dragon?,Movie,1,Unknown,PG - Children,15312.0,15589
32826,yuuki no baton,6.36,Music,Unknown,Music,1,Studio Gokumi,G - All Ages,6620.0,8787
32827,b: the beginning,7.34,"Action, Mystery, Police, Psychological, Supernatural, Thriller",B:The Beginning,ONA,12,Production I.G,R - 17+ (violence & profanity),2140.0,656
32828,amaama to inazuma,7.53,"Comedy, Slice of Life, Seinen",Sweetness & Lightning,TV,12,TMS Entertainment,PG-13 - Teens 13 or older,1471.0,628
32829,nobunaga no shinobi,7.07,"Comedy, Historical",Ninja Girl & Samurai Master,TV,26,TMS Entertainment,PG-13 - Teens 13 or older,3321.0,3730
32830,chou shounen tanteidan neo,5.25,Mystery,Unknown,TV,13,DLE,PG-13 - Teens 13 or older,10216.0,8514
32831,hungry to win,5.25,"Action, Sports",Unknown,ONA,Unknown,Unknown,G - All Ages,10251.0,11953
32832,kaze no you ni,Unknown,"Drama, Slice of Life",Unknown,Movie,1,Ekura Animal,PG - Children,14923.0,9986
32833,nudist beach ni shuugaku ryokou de!! the animation,6.9,Hentai,In school trip to the nudist beach!!,OVA,2,Seven,Rx - Hentai,Unknown,4653
32834,gra-p & rodeo: band wo p,Unknown,"Music, Comedy",Unknown,Special,1,Unknown,PG-13 - Teens 13 or older,14177.0,15493
32835,ganbare!! tabuchi-kun!!,Unknown,"Comedy, Sports",Unknown,Movie,1,Unknown,PG-13 - Teens 13 or older,14076.0,14368
32836,senki zesshou symphogear axz,7.6,"Action, Music, Sci-Fi",Unknown,TV,13,Satelight,PG-13 - Teens 13 or older,1276.0,3108
32842,panpaka pants,Unknown,"Comedy, Kids",Panpaka Pantsu,TV,27,DLE,G - All Ages,11484.0,13976
32843,senki zesshou symphogear xv,8.21,"Action, Music, Sci-Fi",Unknown,TV,13,Satelight,PG-13 - Teens 13 or older,302.0,3078
32844,love will find the way back home,5.54,Music,Unknown,Music,1,Unknown,G - All Ages,9573.0,14446
32845,ishitsubutsu toriatsukaijo,5.68,"Drama, Music",Unknown,Music,1,Unknown,PG-13 - Teens 13 or older,9197.0,14748
32847,samurai (2011),Unknown,"Music, Samurai",Samurai,Music,1,Unknown,G - All Ages,11804.0,14540
32850,yuu no mahou,Unknown,Music,Unknown,Music,1,Unknown,G - All Ages,13078.0,14963
32851,riding the storm,Unknown,Music,Unknown,Music,1,Moss Design Unit,PG - Children,11694.0,14999
32852,survivor,5.06,"Music, Supernatural",Unknown,Music,1,Moss Design Unit,PG - Children,10538.0,14574
32853,7-kakan.,5.63,Music,Unknown,Music,1,Unknown,G - All Ages,9345.0,11426
32854,fr/day night,5.39,"Comedy, Music",Unknown,Music,1,Unknown,PG-13 - Teens 13 or older,9953.0,12131
32855,tonight,5.3,Music,Unknown,Music,1,Unknown,G - All Ages,10127.0,13782
32856,sayonara space shuttle,5.47,"Music, Space",Unknown,Music,1,Unknown,G - All Ages,9758.0,13660
32857,natsu no ginkei,Unknown,Music,Unknown,Music,1,Unknown,G - All Ages,11089.0,15763
32858,dareka no santa claus,5.64,Music,Unknown,Music,1,Unknown,G - All Ages,9318.0,14338
32859,boku wa kimi wo warawanai,5.77,Music,Unknown,Music,1,Unknown,G - All Ages,8943.0,14219
32860,wonderland,Unknown,Music,Unknown,Music,2,Unknown,G - All Ages,12869.0,15492
